15.9.2017	5:43:27	250	119971	5.21
15.9.2017	5:45:28	283	119971	5.90
15.9.2017	5:47:29	385	119973	8.02
15.9.2017	5:49:30	321	119972	6.69
15.9.2017	5:51:31	408	119973	8.50
15.9.2017	5:53:32	451	119972	9.40
15.9.2017	5:55:33	323	119971	6.73
15.9.2017	5:57:34	345	119970	7.19
15.9.2017	5:59:35	464	119963	9.67
15.9.2017	6:1:36	487	119970	10.15
15.9.2017	6:3:37	368	119971	7.67
15.9.2017	6:5:38	395	119970	8.23
15.9.2017	6:7:39	366	119972	7.63
15.9.2017	6:9:40	317	119973	6.61
15.9.2017	6:11:41	366	119972	7.63
15.9.2017	6:13:42	404	119973	8.42
15.9.2017	6:15:43	469	119972	9.77
15.9.2017	6:17:44	360	119972	7.50
15.9.2017	6:19:45	490	119971	10.21
15.9.2017	6:21:46	538	119971	11.21
15.9.2017	6:23:47	412	119971	8.59
15.9.2017	6:25:48	379	119970	7.90
15.9.2017	6:27:49	423	119969	8.81
15.9.2017	6:29:50	317	119963	6.61
15.9.2017	6:31:50	478	119971	9.96
15.9.2017	6:33:51	460	119972	9.59
15.9.2017	6:35:52	355	119972	7.40
15.9.2017	6:37:53	494	119972	10.29
15.9.2017	6:39:54	518	119972	10.79
15.9.2017	6:41:55	495	119908	10.32
15.9.2017	6:43:56	309	119969	6.44
15.9.2017	6:45:57	503	119970	10.48
15.9.2017	6:47:58	602	119969	12.54
15.9.2017	6:49:59	500	119970	10.42
15.9.2017	6:52:0	484	119972	10.09
15.9.2017	6:54:1	459	119970	9.56
15.9.2017	6:56:2	569	119972	11.86
15.9.2017	6:58:3	712	119964	14.84
15.9.2017	7:0:4	345	119972	7.19
15.9.2017	7:2:5	466	119971	9.71
15.9.2017	7:4:6	424	119972	8.84
15.9.2017	7:6:7	461	119970	9.61
15.9.2017	7:8:8	491	119970	10.23
15.9.2017	7:10:9	456	119970	9.50
15.9.2017	7:12:10	564	119969	11.75
15.9.2017	7:14:11	590	119969	12.29
15.9.2017	7:16:12	510	119969	10.63
15.9.2017	7:18:13	438	119969	9.13
15.9.2017	7:20:14	647	119971	13.48
15.9.2017	7:22:14	501	119971	10.44
15.9.2017	7:24:15	382	119971	7.96
15.9.2017	7:26:16	512	119971	10.67
15.9.2017	7:28:17	581	119408	12.16
15.9.2017	7:30:18	430	119972	8.96
15.9.2017	7:32:19	538	119972	11.21
15.9.2017	7:34:20	427	119973	8.90
15.9.2017	7:36:21	351	119973	7.31
15.9.2017	7:38:22	423	119974	8.81
15.9.2017	7:40:23	556	119973	11.59
15.9.2017	7:42:24	454	119974	9.46
15.9.2017	7:44:25	441	119971	9.19
15.9.2017	7:46:26	463	119972	9.65
15.9.2017	7:48:27	479	119971	9.98
15.9.2017	7:50:28	369	119972	7.69
15.9.2017	7:52:29	377	119972	7.86
15.9.2017	7:54:30	413	119973	8.61
15.9.2017	7:56:31	552	119972	11.50
15.9.2017	7:58:32	535	119965	11.15
15.9.2017	8:0:33	420	119969	8.75
15.9.2017	8:2:34	451	119969	9.40
15.9.2017	8:4:35	391	119969	8.15
15.9.2017	8:6:36	385	119969	8.02
15.9.2017	8:8:37	411	119971	8.56
15.9.2017	8:10:38	384	119971	8.00
15.9.2017	8:12:39	348	119971	7.25
15.9.2017	8:14:39	463	119971	9.65
15.9.2017	8:16:40	588	119973	12.25
15.9.2017	8:18:41	473	119972	9.86
15.9.2017	8:20:42	452	119973	9.42
15.9.2017	8:22:43	427	119970	8.90
15.9.2017	8:24:44	455	119972	9.48
15.9.2017	8:26:45	639	119963	13.32
15.9.2017	8:28:46	631	119970	13.15
15.9.2017	8:30:47	358	119971	7.46
15.9.2017	8:32:48	335	119961	6.98
15.9.2017	8:34:49	557	119970	11.61
15.9.2017	8:36:50	503	119970	10.48
15.9.2017	8:38:51	468	119972	9.75
15.9.2017	8:40:52	408	119972	8.50
15.9.2017	8:42:53	514	119972	10.71
15.9.2017	8:44:54	515	119972	10.73
15.9.2017	8:46:55	429	119909	8.94
15.9.2017	8:48:56	501	119972	10.44
15.9.2017	8:50:57	534	119972	11.13
15.9.2017	8:52:58	433	119973	9.02
15.9.2017	8:54:59	521	119970	10.86
15.9.2017	8:57:0	491	119962	10.23
15.9.2017	8:59:1	410	119970	8.54
15.9.2017	9:1:2	520	119969	10.84
15.9.2017	9:3:3	440	119971	9.17
15.9.2017	9:5:3	502	119970	10.46
15.9.2017	9:7:4	586	119971	12.21
15.9.2017	9:9:5	576	119970	12.00
15.9.2017	9:11:6	661	119972	13.77
15.9.2017	9:13:7	433	119972	9.02
15.9.2017	9:15:8	585	119972	12.19
15.9.2017	9:17:9	434	119972	9.04
15.9.2017	9:19:10	580	119971	12.09
15.9.2017	9:21:11	309	119970	6.44
15.9.2017	9:23:12	392	119970	8.17
15.9.2017	9:25:13	401	119970	8.36
15.9.2017	9:27:14	409	119972	8.52
15.9.2017	9:29:15	488	119969	10.17
15.9.2017	9:31:16	388	119969	8.09
15.9.2017	9:33:17	451	119970	9.40
15.9.2017	9:35:18	389	119971	8.11
15.9.2017	9:37:19	429	119970	8.94
15.9.2017	9:39:20	291	119970	6.06
15.9.2017	9:41:21	294	119973	6.13
15.9.2017	9:43:22	345	119971	7.19
15.9.2017	9:45:23	312	119973	6.50
15.9.2017	9:47:24	487	119972	10.15
15.9.2017	9:49:25	420	119972	8.75
15.9.2017	9:51:26	424	119971	8.84
15.9.2017	9:53:27	490	119972	10.21
15.9.2017	9:55:28	398	119965	8.29
15.9.2017	9:57:29	473	119972	9.86
15.9.2017	9:59:30	410	119971	8.54
15.9.2017	10:1:31	322	119972	6.71
15.9.2017	10:3:32	428	119971	8.92
15.9.2017	10:5:33	311	119970	6.48
15.9.2017	10:7:34	343	119970	7.15
15.9.2017	10:9:35	445	119970	9.27
15.9.2017	10:11:36	382	119970	7.96
15.9.2017	10:13:36	436	119971	9.09
15.9.2017	10:15:37	429	119971	8.94
15.9.2017	10:17:38	451	119971	9.40
15.9.2017	10:19:39	393	119972	8.19
15.9.2017	10:21:40	433	119974	9.02
15.9.2017	10:23:41	543	119974	11.31
15.9.2017	10:25:42	481	119966	10.02
15.9.2017	10:27:43	291	119974	6.06
15.9.2017	10:29:44	360	119974	7.50
15.9.2017	10:31:45	468	119974	9.75
15.9.2017	10:33:46	615	119974	12.82
15.9.2017	10:35:47	619	119973	12.90
15.9.2017	10:37:48	462	119972	9.63
15.9.2017	10:39:49	521	119973	10.86
15.9.2017	10:41:50	569	119972	11.86
15.9.2017	10:43:51	457	119972	9.52
15.9.2017	10:45:52	479	119971	9.98
15.9.2017	10:47:53	551	119971	11.48
15.9.2017	10:49:54	471	119971	9.81
15.9.2017	10:51:55	515	119971	10.73
15.9.2017	10:53:56	569	119963	11.86
15.9.2017	10:55:57	385	119969	8.02
15.9.2017	10:57:58	368	119970	7.67
15.9.2017	10:59:59	437	119972	9.11
15.9.2017	11:2:0	473	119970	9.86
15.9.2017	11:4:1	395	119971	8.23
15.9.2017	11:6:2	353	119973	7.36
15.9.2017	11:8:3	462	119972	9.63
15.9.2017	11:10:4	376	119973	7.84
15.9.2017	11:12:5	452	119972	9.42
15.9.2017	11:14:6	431	119972	8.98
15.9.2017	11:16:7	399	119970	8.31
15.9.2017	11:18:8	351	119972	7.31
15.9.2017	11:20:9	440	119970	9.17
15.9.2017	11:22:10	442	119388	9.26
15.9.2017	11:24:11	505	119970	10.52
15.9.2017	11:26:12	456	119971	9.50
15.9.2017	11:28:13	386	119970	8.04
15.9.2017	11:30:14	515	119973	10.73
15.9.2017	11:32:15	358	119972	7.46
15.9.2017	11:34:16	408	119972	8.50
15.9.2017	11:36:17	385	119972	8.02
15.9.2017	11:38:18	520	119970	10.84
15.9.2017	11:40:19	379	119970	7.90
15.9.2017	11:42:20	345	119971	7.19
15.9.2017	11:44:20	344	119969	7.17
15.9.2017	11:46:21	464	119969	9.67
15.9.2017	11:48:22	382	119970	7.96
15.9.2017	11:50:23	417	119962	8.69
15.9.2017	11:52:24	283	119908	5.90
15.9.2017	11:54:25	468	119969	9.75
15.9.2017	11:56:26	368	119971	7.67
15.9.2017	11:58:27	340	119969	7.09
15.9.2017	12:0:28	452	119972	9.42
15.9.2017	12:2:29	581	119971	12.11
15.9.2017	12:4:30	376	119972	7.84
15.9.2017	12:6:31	314	119971	6.54
15.9.2017	12:8:32	426	119973	8.88
15.9.2017	12:10:33	470	119972	9.79
15.9.2017	12:12:34	379	119973	7.90
15.9.2017	12:14:35	567	119963	11.82
15.9.2017	12:16:36	546	119972	11.38
15.9.2017	12:18:37	538	119972	11.21
15.9.2017	12:20:38	495	119977	10.31
15.9.2017	12:22:39	406	119971	8.46
15.9.2017	12:24:40	507	119971	10.57
15.9.2017	12:26:41	452	119971	9.42
15.9.2017	12:28:42	437	119972	9.11
15.9.2017	12:30:43	484	119971	10.09
15.9.2017	12:32:44	575	119969	11.98
15.9.2017	12:34:45	442	119970	9.21
15.9.2017	12:36:46	519	119969	10.82
15.9.2017	12:38:47	522	119972	10.88
15.9.2017	12:40:48	449	119971	9.36
15.9.2017	12:42:49	517	119972	10.77
15.9.2017	12:44:50	304	119971	6.33
15.9.2017	12:46:51	431	119973	8.98
15.9.2017	12:48:52	369	119976	7.69
15.9.2017	12:50:53	429	119973	8.94
15.9.2017	12:52:54	283	119972	5.90
15.9.2017	12:54:55	454	119966	9.46
15.9.2017	12:56:56	338	119972	7.04
15.9.2017	12:58:57	423	119973	8.81
15.9.2017	13:0:58	356	119974	7.42
15.9.2017	13:2:59	338	119974	7.04
15.9.2017	13:5:0	510	119974	10.63
15.9.2017	13:7:1	512	119975	10.67
15.9.2017	13:9:2	390	119973	8.13
15.9.2017	13:11:2	361	119973	7.52
15.9.2017	13:13:3	429	119974	8.94
15.9.2017	13:15:4	472	119973	9.84
15.9.2017	13:17:5	560	119967	11.67
15.9.2017	13:19:6	451	119972	9.40
15.9.2017	13:21:7	545	119974	11.36
15.9.2017	13:23:8	545	119973	11.36
15.9.2017	13:25:9	569	119975	11.86
15.9.2017	13:27:10	407	119974	8.48
15.9.2017	13:29:11	389	119975	8.11
15.9.2017	13:31:12	470	119974	9.79
15.9.2017	13:33:13	379	119974	7.90
15.9.2017	13:35:14	371	119973	7.73
15.9.2017	13:37:15	438	119973	9.13
15.9.2017	13:39:16	467	119972	9.73
15.9.2017	13:41:17	391	119971	8.15
15.9.2017	13:43:18	560	119971	11.67
15.9.2017	13:45:19	562	119965	11.71
15.9.2017	13:47:20	542	119974	11.29
15.9.2017	13:49:21	338	119975	7.04
15.9.2017	13:51:22	479	119974	9.98
15.9.2017	13:53:23	435	119974	9.06
15.9.2017	13:55:24	461	119973	9.61
15.9.2017	13:57:25	514	119972	10.71
15.9.2017	13:59:26	554	119973	11.54
15.9.2017	14:1:27	476	119972	9.92
15.9.2017	14:3:28	533	119975	11.11
15.9.2017	14:5:29	522	119974	10.88
15.9.2017	14:7:30	629	119964	13.11
15.9.2017	14:9:31	510	119971	10.63
15.9.2017	14:11:32	574	119974	11.96
15.9.2017	14:13:33	540	119966	11.25
15.9.2017	14:15:34	450	119972	9.38
15.9.2017	14:17:35	367	119971	7.65
15.9.2017	14:19:36	486	119970	10.13
15.9.2017	14:21:37	499	119970	10.40
15.9.2017	14:23:38	499	119970	10.40
15.9.2017	14:25:39	426	119971	8.88
15.9.2017	14:27:40	528	119971	11.00
15.9.2017	14:29:40	382	119972	7.96
15.9.2017	14:31:41	493	119971	10.27
15.9.2017	14:33:42	472	119973	9.84
15.9.2017	14:35:43	498	119974	10.38
15.9.2017	14:37:44	560	119974	11.67
15.9.2017	14:39:45	352	119973	7.33
15.9.2017	14:41:46	386	119966	8.04
15.9.2017	14:43:47	379	119970	7.90
15.9.2017	14:45:48	465	119971	9.69
15.9.2017	14:47:49	416	119970	8.67
15.9.2017	14:49:50	487	119973	10.15
15.9.2017	14:51:51	439	119972	9.15
15.9.2017	14:53:52	468	119972	9.75
15.9.2017	14:55:53	299	119972	6.23
15.9.2017	14:57:54	424	119901	8.84
15.9.2017	14:59:55	328	119971	6.83
15.9.2017	15:1:56	375	119971	7.81
15.9.2017	15:3:57	288	119971	6.00
15.9.2017	15:5:58	309	119972	6.44
15.9.2017	15:7:59	268	119973	5.58
15.9.2017	15:10:0	336	119972	7.00
15.9.2017	15:12:1	399	119409	8.35
15.9.2017	15:14:2	207	119969	4.31
15.9.2017	15:16:3	278	119968	5.79
15.9.2017	15:18:4	370	119968	7.71
15.9.2017	15:20:5	344	119970	7.17
15.9.2017	15:22:6	415	119969	8.65
15.9.2017	15:24:7	368	119970	7.67
15.9.2017	15:26:8	429	119969	8.94
15.9.2017	15:28:9	475	119969	9.90
15.9.2017	15:30:10	390	119968	8.13
15.9.2017	15:32:11	412	119969	8.59
15.9.2017	15:34:12	338	119968	7.04
15.9.2017	15:36:13	348	119966	7.25
15.9.2017	15:38:14	315	119966	6.56
15.9.2017	15:40:15	338	119960	7.04
15.9.2017	15:42:16	337	119968	7.02
15.9.2017	15:44:17	169	119969	3.52
15.9.2017	15:46:17	216	119969	4.50
15.9.2017	15:48:18	221	119969	4.61
15.9.2017	15:50:19	287	119969	5.98
15.9.2017	15:52:20	372	119968	7.75
15.9.2017	15:54:21	301	119967	6.27
15.9.2017	15:56:22	217	119969	4.52
15.9.2017	15:58:23	304	119968	6.34
15.9.2017	16:0:24	376	119968	7.84
15.9.2017	16:2:25	330	119969	6.88
15.9.2017	16:4:26	271	119968	5.65
15.9.2017	16:6:27	290	119970	6.04
15.9.2017	16:8:28	380	119962	7.92
15.9.2017	16:10:29	264	119969	5.50
15.9.2017	16:12:30	450	119968	9.38
15.9.2017	16:14:31	353	119967	7.36
15.9.2017	16:16:32	323	119966	6.73
15.9.2017	16:18:33	271	119966	5.65
15.9.2017	16:20:34	357	119966	7.44
15.9.2017	16:22:35	397	119968	8.27
15.9.2017	16:24:36	343	119968	7.15
15.9.2017	16:26:37	386	119968	8.04
15.9.2017	16:28:38	437	119968	9.11
15.9.2017	16:30:39	377	119969	7.86
15.9.2017	16:32:40	463	119969	9.65
15.9.2017	16:34:41	359	119969	7.48
15.9.2017	16:36:42	314	119969	6.54
15.9.2017	16:38:43	389	119960	8.11
15.9.2017	16:40:44	362	119967	7.54
15.9.2017	16:42:45	416	119967	8.67
15.9.2017	16:44:46	472	119969	9.84
15.9.2017	16:46:47	282	119968	5.88
15.9.2017	16:48:48	279	119969	5.81
15.9.2017	16:50:49	233	119968	4.86
15.9.2017	16:52:50	283	119970	5.90
15.9.2017	16:54:51	249	119969	5.19
15.9.2017	16:56:52	315	119970	6.56
15.9.2017	16:58:53	216	119969	4.50
15.9.2017	17:0:54	268	119968	5.58
15.9.2017	17:2:55	325	119968	6.77
15.9.2017	17:4:56	141	119968	2.94
15.9.2017	17:6:56	147	119962	3.06
15.9.2017	17:8:57	164	119968	3.42
15.9.2017	17:10:58	293	119968	6.11
15.9.2017	17:12:59	185	119968	3.86
15.9.2017	17:15:0	149	119968	3.10
15.9.2017	17:17:1	175	119967	3.65
15.9.2017	17:19:2	189	119967	3.94
15.9.2017	17:21:3	171	119968	3.56
15.9.2017	17:23:4	148	119967	3.08
15.9.2017	17:25:5	181	119967	3.77
15.9.2017	17:27:6	54	119968	1.13
15.9.2017	17:29:7	87	119967	1.81
15.9.2017	17:31:8	150	119969	3.13
15.9.2017	17:33:9	169	119968	3.52
15.9.2017	17:35:10	119	119969	2.48
15.9.2017	17:37:11	189	119962	3.94
15.9.2017	17:39:12	194	119969	4.04
15.9.2017	17:41:13	68	119968	1.42
15.9.2017	17:43:14	91	119969	1.90
15.9.2017	17:45:15	186	119968	3.88
15.9.2017	17:47:16	112	119966	2.33
15.9.2017	17:49:17	104	119967	2.17
15.9.2017	17:51:18	34	119967	0.71
15.9.2017	17:53:19	23	119968	0.48
15.9.2017	17:55:20	60	119967	1.25
15.9.2017	17:57:21	12	119967	0.25
15.9.2017	17:59:22	45	119967	0.94
15.9.2017	18:1:23	41	119967	0.85
15.9.2017	18:3:24	20	119903	0.42
15.9.2017	18:5:25	17	119961	0.35
15.9.2017	18:7:26	38	119967	0.79
15.9.2017	18:9:27	141	119970	2.94
15.9.2017	18:11:28	45	119969	0.94
15.9.2017	18:13:29	51	119970	1.06
15.9.2017	18:15:30	75	119969	1.56
15.9.2017	18:17:31	49	119971	1.02
15.9.2017	18:19:32	84	119970	1.75
15.9.2017	18:21:33	100	119971	2.08
15.9.2017	18:23:34	72	119970	1.50
15.9.2017	18:25:35	91	119970	1.90
15.9.2017	18:27:36	87	119969	1.81
15.9.2017	18:29:36	99	119969	2.06
15.9.2017	18:31:37	117	119969	2.44
15.9.2017	18:33:38	31	119967	0.65
15.9.2017	18:35:39	34	119961	0.71
15.9.2017	18:37:40	9	119969	0.19
15.9.2017	18:39:41	87	119969	1.81
15.9.2017	18:41:42	34	119970	0.71
15.9.2017	18:43:43	19	119970	0.40
15.9.2017	18:45:44	13	119970	0.27
15.9.2017	18:47:45	28	119969	0.58
15.9.2017	18:49:46	57	119970	1.19
15.9.2017	18:51:47	51	119970	1.06
15.9.2017	18:53:48	68	119969	1.42
15.9.2017	18:55:49	19	119968	0.40
15.9.2017	18:57:50	2	119967	0.04
15.9.2017	18:59:51	1	119968	0.02
15.9.2017	19:1:52	2	119967	0.04
15.9.2017	19:3:53	17	119969	0.35
15.9.2017	19:5:54	20	119405	0.42
15.9.2017	19:7:55	15	119972	0.31
15.9.2017	19:9:56	8	119971	0.17
15.9.2017	19:11:57	17	119969	0.35
15.9.2017	19:13:58	18	119969	0.38
15.9.2017	19:15:59	73	119969	1.52
15.9.2017	19:18:0	159	119969	3.31
15.9.2017	19:20:1	144	119968	3.00
15.9.2017	19:22:2	184	119968	3.83
15.9.2017	19:24:3	202	119968	4.21
15.9.2017	19:26:4	109	119969	2.27
15.9.2017	19:28:5	126	119970	2.63
15.9.2017	19:30:6	128	119969	2.67
15.9.2017	19:32:7	142	119969	2.96
15.9.2017	19:34:8	191	119964	3.98
15.9.2017	19:36:9	223	119969	4.65
15.9.2017	19:38:10	284	119970	5.92
15.9.2017	19:40:11	346	119969	7.21
15.9.2017	19:42:12	232	119969	4.83
15.9.2017	19:44:13	179	119969	3.73
15.9.2017	19:46:14	270	119970	5.63
15.9.2017	19:48:15	271	119969	5.65
15.9.2017	19:50:16	237	119967	4.94
15.9.2017	19:52:17	178	119967	3.71
15.9.2017	19:54:18	239	119967	4.98
15.9.2017	19:56:19	215	119967	4.48
15.9.2017	19:58:20	175	119969	3.65
15.9.2017	20:0:21	182	119969	3.79
15.9.2017	20:2:22	137	119969	2.85
15.9.2017	20:4:23	81	119899	1.69
15.9.2017	20:6:23	25	119968	0.52
15.9.2017	20:8:24	0	119968	0.00
15.9.2017	20:10:25	0	119969	0.00
15.9.2017	20:12:26	0	119970	0.00
15.9.2017	20:14:27	1	119970	0.02
15.9.2017	20:16:28	0	119970	0.00
15.9.2017	20:18:29	1	119970	0.02
15.9.2017	20:20:30	37	119969	0.77
15.9.2017	20:22:31	32	119968	0.67
15.9.2017	20:24:32	23	119969	0.48
15.9.2017	20:26:33	46	119968	0.96
15.9.2017	20:28:34	5	119968	0.10
15.9.2017	20:30:35	8	119967	0.17
15.9.2017	20:32:36	20	119967	0.42
15.9.2017	20:34:37	87	119961	1.81
15.9.2017	20:36:38	38	119969	0.79
15.9.2017	20:38:39	86	119969	1.79
15.9.2017	20:40:40	81	119969	1.69
15.9.2017	20:42:41	71	119968	1.48
15.9.2017	20:44:42	92	119968	1.92
15.9.2017	20:46:43	56	119968	1.17
15.9.2017	20:48:44	92	119968	1.92
15.9.2017	20:50:45	72	119967	1.50
15.9.2017	20:52:46	89	119966	1.85
15.9.2017	20:54:47	36	119967	0.75
15.9.2017	20:56:48	30	119967	0.63
15.9.2017	20:58:49	19	119969	0.40
15.9.2017	21:0:50	16	119968	0.33
15.9.2017	21:2:51	2	119962	0.04
15.9.2017	21:4:52	7	119969	0.15
15.9.2017	21:6:53	11	119971	0.23
15.9.2017	21:8:54	6	119969	0.13
15.9.2017	21:10:55	118	119971	2.46
15.9.2017	21:12:56	117	119969	2.44
15.9.2017	21:14:57	218	119972	4.54
15.9.2017	21:16:58	89	119970	1.85
15.9.2017	21:18:59	115	119972	2.40
15.9.2017	21:21:0	166	119969	3.46
15.9.2017	21:23:1	40	119969	0.83
15.9.2017	21:25:2	39	119969	0.81
15.9.2017	21:27:3	16	119969	0.33
15.9.2017	21:29:4	6	119968	0.13
15.9.2017	21:31:5	9	119968	0.19
15.9.2017	21:33:6	3	119952	0.06
15.9.2017	21:35:7	0	119969	0.00
15.9.2017	21:37:8	1	119969	0.02
15.9.2017	21:39:9	4	119969	0.08
15.9.2017	21:41:10	5	119970	0.10
15.9.2017	21:43:11	2	119969	0.04
15.9.2017	21:45:11	4	119972	0.08
15.9.2017	21:47:12	4	119971	0.08
15.9.2017	21:49:13	32	119972	0.67
15.9.2017	21:51:14	63	119970	1.31
15.9.2017	21:53:15	48	119970	1.00
15.9.2017	21:55:16	72	119969	1.50
15.9.2017	21:57:17	89	119970	1.85
15.9.2017	21:59:18	82	119968	1.71
15.9.2017	22:1:19	36	119968	0.75
15.9.2017	22:3:20	46	119962	0.96
15.9.2017	22:5:21	33	119969	0.69
15.9.2017	22:7:22	87	119963	1.81
15.9.2017	22:9:23	67	119968	1.40
15.9.2017	22:11:24	17	119969	0.35
15.9.2017	22:13:25	14	119968	0.29
15.9.2017	22:15:26	8	119970	0.17
15.9.2017	22:17:27	87	119971	1.81
15.9.2017	22:19:28	197	119970	4.11
15.9.2017	22:21:29	138	119970	2.88
15.9.2017	22:23:30	77	119972	1.60
15.9.2017	22:25:31	81	119971	1.69
15.9.2017	22:27:32	122	119972	2.54
15.9.2017	22:29:33	166	119971	3.46
15.9.2017	22:31:34	174	119971	3.63
15.9.2017	22:33:35	98	119963	2.04
15.9.2017	22:35:36	78	119970	1.63
15.9.2017	22:37:37	56	119970	1.17
15.9.2017	22:39:38	23	119971	0.48
15.9.2017	22:41:39	34	119970	0.71
15.9.2017	22:43:40	49	119971	1.02
15.9.2017	22:45:41	29	119971	0.60
15.9.2017	22:47:42	46	119971	0.96
15.9.2017	22:49:43	132	119971	2.75
15.9.2017	22:51:44	91	119971	1.90
15.9.2017	22:53:45	152	119970	3.17
15.9.2017	22:55:46	292	119970	6.08
15.9.2017	22:57:47	314	119970	6.54
15.9.2017	22:59:48	302	119970	6.29
15.9.2017	23:1:49	220	119404	4.61
15.9.2017	23:3:50	242	119972	5.04
15.9.2017	23:5:51	156	119971	3.25
15.9.2017	23:7:52	77	119971	1.60
15.9.2017	23:9:53	0	119908	0.00
15.9.2017	23:11:54	0	119969	0.00
15.9.2017	23:13:55	1	119970	0.02
15.9.2017	23:15:56	1	119968	0.02
15.9.2017	23:17:57	0	119969	0.00
15.9.2017	23:19:58	0	119968	0.00
15.9.2017	23:21:59	2	119968	0.04
15.9.2017	23:24:0	3	119968	0.06
15.9.2017	23:26:1	5	119968	0.10
15.9.2017	23:28:1	11	119968	0.23
15.9.2017	23:30:2	12	119968	0.25
15.9.2017	23:32:3	18	119960	0.38
15.9.2017	23:34:4	47	119968	0.98
15.9.2017	23:36:5	56	119968	1.17
15.9.2017	23:38:6	81	119968	1.69
15.9.2017	23:40:7	158	119969	3.29
15.9.2017	23:42:8	133	119970	2.77
15.9.2017	23:44:9	300	119969	6.25
15.9.2017	23:46:10	340	119969	7.09
15.9.2017	23:48:11	217	119969	4.52
15.9.2017	23:50:12	66	119968	1.38
15.9.2017	23:52:13	119	119969	2.48
15.9.2017	23:54:14	259	119967	5.40
15.9.2017	23:56:15	315	119967	6.56
15.9.2017	23:58:16	343	119967	7.15
16.9.2017	0:0:17	314	119967	6.54
16.9.2017	0:2:18	268	119962	5.59
16.9.2017	0:4:19	386	119970	8.04
16.9.2017	0:6:20	276	119969	5.75
16.9.2017	0:8:21	300	119969	6.25
16.9.2017	0:10:22	293	119969	6.11
16.9.2017	0:12:23	329	119969	6.86
16.9.2017	0:14:24	214	119969	4.46
16.9.2017	0:16:25	233	119969	4.86
16.9.2017	0:18:26	264	119971	5.50
16.9.2017	0:20:27	258	119970	5.38
16.9.2017	0:22:28	230	119971	4.79
16.9.2017	0:24:29	255	119971	5.31
16.9.2017	0:26:30	268	119969	5.58
16.9.2017	0:28:31	346	119969	7.21
16.9.2017	0:30:32	405	119970	8.44
16.9.2017	0:32:33	336	119963	7.00
16.9.2017	0:34:34	353	119970	7.36
16.9.2017	0:36:35	408	119969	8.50
16.9.2017	0:38:36	451	119970	9.40
16.9.2017	0:40:37	379	119971	7.90
16.9.2017	0:42:38	290	119971	6.04
16.9.2017	0:44:39	362	119970	7.54
16.9.2017	0:46:40	348	119972	7.25
16.9.2017	0:48:41	267	119969	5.56
16.9.2017	0:50:42	153	119969	3.19
16.9.2017	0:52:42	224	119969	4.67
16.9.2017	0:54:43	174	119969	3.63
16.9.2017	0:56:44	216	119968	4.50
16.9.2017	0:58:45	273	119968	5.69
16.9.2017	1:0:46	183	119962	3.81
16.9.2017	1:2:47	85	119969	1.77
16.9.2017	1:4:48	136	119971	2.83
16.9.2017	1:6:49	156	119971	3.25
16.9.2017	1:8:50	98	119971	2.04
16.9.2017	1:10:51	117	119972	2.44
16.9.2017	1:12:52	73	119970	1.52
16.9.2017	1:14:53	93	119959	1.94
16.9.2017	1:16:54	35	119967	0.73
16.9.2017	1:18:55	44	119966	0.92
16.9.2017	1:20:56	147	119969	3.06
16.9.2017	1:22:57	153	119968	3.19
16.9.2017	1:24:58	197	119969	4.11
16.9.2017	1:26:59	138	119968	2.88
16.9.2017	1:29:0	66	119970	1.38
16.9.2017	1:31:1	8	119961	0.17
16.9.2017	1:33:2	5	119968	0.10
16.9.2017	1:35:3	8	119966	0.17
16.9.2017	1:37:4	2	119966	0.04
16.9.2017	1:39:5	49	119966	1.02
16.9.2017	1:41:6	193	119966	4.02
16.9.2017	1:43:7	207	119968	4.31
16.9.2017	1:45:8	243	119968	5.06
16.9.2017	1:47:9	317	119968	6.61
16.9.2017	1:49:10	417	119968	8.69
16.9.2017	1:51:11	452	119969	9.42
16.9.2017	1:53:12	391	119969	8.15
16.9.2017	1:55:13	304	119970	6.33
16.9.2017	1:57:14	391	119969	8.15
16.9.2017	1:59:15	483	119969	10.07
16.9.2017	2:1:16	579	119960	12.07
16.9.2017	2:3:17	547	119967	11.40
16.9.2017	2:5:18	522	119966	10.88
16.9.2017	2:7:19	458	119968	9.54
16.9.2017	2:9:20	345	119967	7.19
16.9.2017	2:11:21	452	119969	9.42
16.9.2017	2:13:22	513	119967	10.69
16.9.2017	2:15:23	434	119906	9.05
16.9.2017	2:17:24	463	119967	9.65
16.9.2017	2:19:24	452	119967	9.42
16.9.2017	2:21:25	281	119968	5.86
16.9.2017	2:23:26	246	119968	5.13
16.9.2017	2:25:27	119	119968	2.48
16.9.2017	2:27:28	125	119968	2.60
16.9.2017	2:29:29	74	119970	1.54
16.9.2017	2:31:30	68	119963	1.42
16.9.2017	2:33:31	40	119968	0.83
16.9.2017	2:35:32	11	119968	0.23
16.9.2017	2:37:33	8	119968	0.17
16.9.2017	2:39:34	7	119967	0.15
16.9.2017	2:41:35	14	119968	0.29
16.9.2017	2:43:36	14	119967	0.29
16.9.2017	2:45:37	15	119969	0.31
16.9.2017	2:47:38	43	119969	0.90
16.9.2017	2:49:39	12	119969	0.25
16.9.2017	2:51:40	1	119969	0.02
16.9.2017	2:53:41	1	119971	0.02
16.9.2017	2:55:42	0	119970	0.00
16.9.2017	2:57:43	2	119971	0.04
16.9.2017	2:59:44	18	119970	0.38
16.9.2017	3:1:45	7	119405	0.15
16.9.2017	3:3:46	10	119969	0.21
