27.04.2017	21:00:34	21.00	52.10	15.69	1014	268

27.04.2017	21:00:37	21.00	52.50	15.69	1014	265

27.04.2017	21:00:39	21.00	53.10	15.69	1014	252

27.04.2017	21:00:41	21.10	53.00	15.69	1013	97

27.04.2017	21:00:43	21.00	52.30	15.69	1014	98

27.04.2017	21:00:45	21.10	51.90	15.69	1014	94

27.04.2017	21:00:47	21.00	51.50	15.69	1014	99

27.04.2017	21:00:49	21.00	51.00	15.69	1014	98

27.04.2017	21:00:51	21.10	51.10	15.69	1014	97

27.04.2017	21:00:53	21.00	51.00	15.69	1014	101

27.04.2017	21:00:55	21.00	51.00	15.69	1015	101

27.04.2017	21:00:57	21.00	51.00	15.69	1015	99

27.04.2017	21:00:59	21.00	51.00	15.69	1014	109

27.04.2017	21:01:01	21.10	51.10	15.69	1015	112

27.04.2017	21:01:04	21.10	51.10	15.69	1013	140

27.04.2017	21:01:06	21.00	51.00	15.69	1013	150

27.04.2017	21:01:08	21.10	51.10	15.69	1014	189

27.04.2017	21:01:10	21.10	51.10	15.69	1014	164

27.04.2017	21:01:12	21.10	51.10	15.69	1014	120

27.04.2017	21:01:14	21.00	51.00	15.69	1014	116

27.04.2017	21:01:16	21.00	51.00	15.69	1014	142

27.04.2017	21:01:18	21.10	51.10	15.69	1015	459

27.04.2017	21:01:20	21.10	51.10	15.69	1015	503

27.04.2017	21:01:22	21.10	51.10	15.69	1016	508

27.04.2017	21:01:24	21.10	51.00	15.69	1015	93

27.04.2017	21:01:26	21.10	51.00	15.69	1016	139

27.04.2017	21:01:28	21.10	51.00	15.69	1016	164

27.04.2017	21:01:31	21.10	51.10	15.69	1016	146

27.04.2017	21:01:33	21.10	50.90	15.69	1016	164

27.04.2017	21:01:35	21.10	51.00	15.69	1016	170

27.04.2017	21:01:37	21.10	51.00	15.69	1016	215

27.04.2017	21:01:39	21.10	50.90	15.69	1016	289

27.04.2017	21:01:41	21.10	50.90	15.69	1015	259

27.04.2017	21:01:43	21.10	50.80	15.69	1015	160

27.04.2017	21:01:45	21.10	50.80	15.69	1015	131

27.04.2017	21:01:47	21.10	50.80	15.69	1016	112

27.04.2017	21:01:49	21.10	50.80	15.69	1016	315

27.04.2017	21:01:51	21.10	50.80	15.69	1015	315

27.04.2017	21:01:54	21.10	50.80	15.69	1013	127

27.04.2017	21:01:56	21.10	50.80	15.69	1013	102

27.04.2017	21:01:58	21.10	50.80	15.69	1013	99

27.04.2017	21:02:00	21.10	50.80	15.69	1013	97

27.04.2017	21:02:02	21.10	50.80	15.69	1012	294

27.04.2017	21:02:04	21.10	50.80	15.69	1012	293

27.04.2017	21:02:06	21.10	50.70	15.69	1011	110

27.04.2017	21:02:08	21.10	50.80	15.69	1012	127

27.04.2017	21:02:10	21.20	50.80	15.69	1010	120

27.04.2017	21:02:12	21.10	50.70	15.69	1011	94

27.04.2017	21:02:14	21.20	50.80	15.69	1012	95

27.04.2017	21:02:16	21.10	50.60	15.69	1012	98

27.04.2017	21:02:18	21.10	50.60	15.69	1012	136

27.04.2017	21:02:21	21.10	50.60	15.69	1008	105

27.04.2017	21:02:23	21.20	50.70	15.69	1009	149

27.04.2017	21:02:25	21.20	50.70	15.69	1013	316

27.04.2017	21:02:27	21.20	50.80	15.69	1013	316

27.04.2017	21:02:29	21.20	50.80	15.69	1013	316

27.04.2017	21:02:31	21.20	50.80	15.69	1013	316

27.04.2017	21:02:33	21.20	50.70	15.69	1013	316

27.04.2017	21:02:35	21.20	50.70	15.69	1012	316

27.04.2017	21:02:37	21.20	50.60	15.69	1012	319

27.04.2017	21:02:39	21.20	50.60	15.69	1013	316

27.04.2017	21:02:41	21.20	50.60	15.69	1013	315

27.04.2017	21:02:43	21.20	50.60	15.69	1013	315

27.04.2017	21:02:45	21.20	50.60	15.69	1013	313

