13.04.2017	02:15:47	19.80	47.00

13.04.2017	02:25:47	19.80	47.00

13.04.2017	02:35:47	19.80	47.00

13.04.2017	02:45:47	19.80	47.00

13.04.2017	02:55:47	19.80	47.00

13.04.2017	03:05:47	19.80	47.00

13.04.2017	03:15:47	19.80	47.00

13.04.2017	03:25:47	19.80	47.00

13.04.2017	03:35:47	19.80	47.00

13.04.2017	03:45:47	19.80	47.00

13.04.2017	03:55:47	19.90	47.10

13.04.2017	04:05:47	19.80	47.00

13.04.2017	04:15:47	19.80	47.00

13.04.2017	04:25:47	19.80	47.00

13.04.2017	04:35:48	19.80	47.00

13.04.2017	04:45:48	19.80	47.00

13.04.2017	04:55:48	19.80	47.00

13.04.2017	05:05:48	19.80	47.00

13.04.2017	05:15:48	19.80	47.00

13.04.2017	05:25:48	19.80	47.00

13.04.2017	05:35:48	19.80	47.00

13.04.2017	05:45:48	19.80	47.00

13.04.2017	05:55:48	19.80	47.00

13.04.2017	06:05:48	19.80	47.00

13.04.2017	06:15:48	19.80	47.00

13.04.2017	06:25:48	19.80	47.00

13.04.2017	06:35:48	19.80	47.10

13.04.2017	06:45:48	19.80	47.00

13.04.2017	06:55:48	19.80	47.00

13.04.2017	07:05:48	19.80	47.00

13.04.2017	07:15:48	19.80	47.00

13.04.2017	07:25:48	19.80	47.00

13.04.2017	07:35:49	19.80	47.10

13.04.2017	07:45:49	19.80	47.10

13.04.2017	07:55:49	19.80	47.10

13.04.2017	08:05:49	19.80	47.00

13.04.2017	08:15:49	19.80	47.00

13.04.2017	08:25:49	19.80	47.00

13.04.2017	08:35:49	19.80	47.00

13.04.2017	08:45:49	19.80	47.00

13.04.2017	08:55:49	19.80	47.10

13.04.2017	09:05:49	19.80	47.00

13.04.2017	09:15:49	19.80	47.10

13.04.2017	09:25:49	19.80	47.00

13.04.2017	09:35:49	19.80	47.00

13.04.2017	09:45:49	19.80	47.10

13.04.2017	09:55:49	19.80	47.10

13.04.2017	10:05:49	19.80	47.00

13.04.2017	10:15:49	19.90	47.20

13.04.2017	10:25:49	19.90	47.10

13.04.2017	10:35:49	19.90	47.10

13.04.2017	10:45:49	19.90	47.10

13.04.2017	10:55:49	19.90	47.10

13.04.2017	11:05:50	19.90	47.10

13.04.2017	11:15:50	19.90	47.10

13.04.2017	11:25:50	19.90	47.00

13.04.2017	11:35:50	19.90	47.10

13.04.2017	11:45:50	19.90	47.10

13.04.2017	11:55:50	19.90	47.10

13.04.2017	12:05:50	19.90	47.00

13.04.2017	12:15:50	19.90	47.00

13.04.2017	12:25:50	20.00	47.10

13.04.2017	12:35:50	20.00	47.10

13.04.2017	12:45:50	20.00	47.10

13.04.2017	12:55:50	20.00	47.10

13.04.2017	13:05:50	20.00	47.10

13.04.2017	13:15:50	20.00	47.00

13.04.2017	13:25:50	20.00	47.00

13.04.2017	13:35:50	20.00	47.00

13.04.2017	13:45:50	20.00	46.90

13.04.2017	13:55:50	20.00	46.90

13.04.2017	14:05:50	20.00	46.90

13.04.2017	14:15:50	20.00	46.90

13.04.2017	14:25:51	20.10	47.00

13.04.2017	14:35:51	20.00	46.90

13.04.2017	14:45:51	20.00	46.80

13.04.2017	14:55:51	20.00	46.80

13.04.2017	15:05:51	20.00	46.80

13.04.2017	15:15:51	20.10	46.90

13.04.2017	15:25:51	20.00	46.80

13.04.2017	15:35:51	20.10	46.90

13.04.2017	15:45:51	20.00	46.80

13.04.2017	15:55:51	20.10	46.90

13.04.2017	16:05:51	20.10	46.80

13.04.2017	16:15:51	20.10	46.80

